steps, health, gold, time, win
220, -19, 30, 119, 0
117, -62, 0, 62, 0
170, -1, 0, 101, 0
357, -94, 170, 194, 0
391, -66, 50, 216, 0
205, -10, 0, 110, 0
246, -39, 30, 139, 0
341, -85, 0, 185, 0
189, -1, 0, 101, 0
186, -1, 0, 101, 0
255, -34, 0, 134, 0
413, -21, 10, 221, 0
225, -27, 0, 127, 0
203, -13, 0, 113, 0
277, -53, 50, 153, 0
214, -18, 30, 118, 0
261, -38, 60, 138, 0
191, -1, 0, 101, 0
739, 1148, 170, 410, 1
255, -38, 0, 138, 0
243, -29, 50, 129, 0
193, -11, 0, 111, 0
324, -80, 30, 180, 0
288, -55, 230, 155, 0
285, -50, 70, 150, 0
1133, -1, 50, 701, 0
526, -94, 80, 294, 0
263, -52, 30, 152, 0
562, -9, 50, 309, 0
329, -87, 40, 187, 0
204, -6, 120, 106, 0
674, -61, 60, 386, 0
122, -65, 0, 65, 0
407, -35, 90, 235, 0
368, -11, 0, 211, 0
677, 796, 400, 360, 1
277, -54, 130, 154, 0
148, -77, 0, 77, 0
515, -97, 110, 297, 0
195, -100, 0, 100, 0
436, -44, 0, 244, 0
670, 1191, 110, 377, 1
265, -40, 60, 140, 0
675, 698, 350, 366, 1
123, -66, 0, 66, 0
743, 2144, 230, 424, 1
161, -90, 0, 90, 0
330, -81, 0, 181, 0
271, -49, 0, 149, 0
673, 2441, 150, 364, 1
337, -83, 60, 183, 0
119, -66, 0, 66, 0
289, -64, 80, 164, 0
207, -10, 0, 110, 0
259, -43, 80, 143, 0
191, -4, 0, 104, 0
406, -24, 10, 224, 0
287, -73, 0, 173, 0
473, -80, 150, 280, 0
211, -14, 20, 114, 0
925, 1733, 200, 518, 1
251, -36, 0, 136, 0
194, -3, 10, 103, 0
331, -73, 300, 173, 0
155, -88, 0, 88, 0
85, -48, 0, 48, 0
244, -37, 0, 137, 0
569, -59, 620, 324, 0
683, -1, 240, 382, 0
119, -72, 0, 72, 0
296, -64, 10, 164, 0
1357, 611, 250, 800, 1
190, -1, 0, 101, 0
579, 2989, 120, 324, 1
392, -18, 40, 218, 0
249, -32, 60, 132, 0
330, -84, 80, 184, 0
356, -4, 50, 204, 0
463, -59, 60, 259, 0
277, -57, 20, 157, 0
314, -71, 0, 171, 0
627, 1372, 180, 340, 1
739, 2741, 400, 418, 1
560, 1210, 1090, 297, 1
322, -82, 0, 182, 0
444, -51, 100, 251, 0
379, -13, 0, 213, 0
265, -42, 10, 142, 0
113, -59, 0, 59, 0
142, -73, 0, 73, 0
207, -14, 0, 114, 0
300, -63, 60, 163, 0
210, -16, 0, 116, 0
375, -1, 20, 205, 0
132, -76, 0, 76, 0
222, -20, 10, 120, 0
412, -34, 90, 234, 0
577, 460, 290, 320, 1
181, -1, 0, 101, 0
751, 3406, 370, 422, 1
560, 1158, 120, 311, 1
981, 1382, 220, 572, 1
355, -100, 60, 200, 0
125, -69, 0, 69, 0
410, -25, 280, 225, 0
167, -91, 0, 91, 0
114, -65, 0, 65, 0
760, 376, 490, 425, 1
350, -85, 40, 185, 0
625, -76, 230, 379, 0
242, -30, 10, 130, 0
166, -92, 60, 92, 0
692, 363, 120, 395, 1
471, -62, 10, 262, 0
382, -13, 80, 213, 0
405, -26, 10, 226, 0
177, -97, 0, 97, 0
257, -41, 0, 141, 0
342, -90, 30, 190, 0
646, -79, 10, 379, 0
655, -52, 30, 359, 0
130, -74, 0, 74, 0
477, -70, 40, 270, 0
85, -47, 0, 47, 0
454, -49, 10, 249, 0
822, 2059, 130, 447, 1
330, -1, 10, 201, 0
139, -76, 0, 76, 0
190, -1, 40, 101, 0
244, -37, 0, 137, 0
582, -47, 20, 347, 0
513, -1, 50, 302, 0
192, -1, 0, 101, 0
624, 1104, 120, 347, 1
712, -7, 10, 407, 0
523, -13, 90, 313, 0
359, -99, 10, 199, 0
279, -54, 0, 154, 0
244, -31, 0, 131, 0
367, -4, 50, 204, 0
294, -54, 30, 154, 0
189, -101, 0, 101, 0
383, -20, 30, 220, 0
685, -47, 20, 406, 0
342, -92, 0, 192, 0
485, 733, 460, 268, 1
206, -11, 0, 111, 0
411, -29, 0, 229, 0
108, -64, 0, 64, 0
524, -7, 40, 307, 0
378, -25, 0, 225, 0
105, -56, 0, 56, 0
348, -98, 100, 198, 0
297, -63, 70, 163, 0
628, -71, 10, 371, 0
595, -29, 160, 329, 0
614, -59, 20, 359, 0
792, -1, 30, 460, 0
1142, -2, 50, 702, 0
120, -67, 0, 67, 0
287, -56, 50, 156, 0
358, -99, 20, 199, 0
365, -5, 50, 205, 0
345, -89, 160, 189, 0
330, -90, 180, 190, 0
494, -6, 40, 306, 0
426, -31, 230, 231, 0
84, -46, 0, 46, 0
159, -93, 30, 93, 0
312, -68, 90, 168, 0
161, -87, 0, 87, 0
241, -29, 0, 129, 0
672, 141, 440, 361, 1
574, -41, 110, 341, 0
440, -45, 220, 245, 0
141, -76, 50, 76, 0
182, -101, 0, 101, 0
273, -61, 40, 161, 0
580, 1244, 210, 315, 1
219, -17, 0, 117, 0
94, -53, 0, 53, 0
374, -9, 20, 209, 0
593, 491, 290, 334, 1
320, -71, 320, 171, 0
125, -80, 0, 80, 0
256, -40, 0, 140, 0
185, -3, 70, 103, 0
238, -29, 40, 129, 0
303, -69, 0, 169, 0
109, -57, 20, 57, 0
218, -13, 0, 113, 0
89, -46, 20, 46, 0
278, -53, 0, 153, 0
349, -87, 10, 187, 0
695, 32, 340, 386, 1
198, -13, 20, 113, 0
305, -66, 0, 166, 0
485, -4, 100, 304, 0
180, -3, 0, 103, 0
667, 1815, 320, 372, 1
375, -22, 10, 222, 0
571, 458, 220, 318, 1
128, -68, 0, 68, 0
209, -13, 0, 113, 0
272, -43, 20, 143, 0
288, -57, 250, 157, 0
1044, 775, 110, 579, 1
176, -91, 0, 91, 0
313, -77, 40, 177, 0
246, -39, 0, 139, 0
193, -1, 0, 101, 0
682, -24, 120, 408, 0
734, 426, 110, 425, 1
406, -24, 0, 224, 0
173, -96, 0, 96, 0
344, -97, 90, 197, 0
694, 2177, 560, 395, 1
379, -1, 110, 201, 0
611, 1461, 460, 344, 1
212, -16, 10, 116, 0
312, -74, 10, 174, 0
216, -18, 40, 118, 0
166, -94, 0, 94, 0
338, -78, 140, 178, 0
216, -16, 0, 116, 0
215, -15, 0, 115, 0
191, -1, 0, 101, 0
508, -81, 80, 281, 0
186, -1, 0, 101, 0
134, -72, 0, 72, 0
382, -11, 30, 211, 0
82, -42, 0, 42, 0
145, -78, 0, 78, 0
427, -35, 0, 235, 0
674, 338, 560, 363, 1
102, -59, 0, 59, 0
190, -1, 0, 101, 0
224, -20, 50, 120, 0
193, -4, 50, 104, 0
279, -62, 0, 162, 0
325, -68, 140, 170, 0
180, -1, 0, 101, 0
245, -44, 0, 144, 0
694, -1, 390, 401, 0
660, 366, 370, 367, 1
1156, -7, 90, 707, 0
1003, 2167, 560, 556, 1
456, -62, 10, 262, 0
302, -66, 100, 166, 0
107, -55, 0, 55, 0
407, -73, 60, 223, 0
216, -18, 0, 118, 0
120, -62, 0, 62, 0
639, -1, 0, 401, 0
358, -97, 80, 197, 0
90, -47, 0, 47, 0
348, -85, 100, 185, 0
639, 2055, 250, 352, 1
258, -45, 10, 145, 0
393, -8, 0, 208, 0
428, -39, 160, 239, 0
417, -34, 270, 234, 0
378, -1, 40, 201, 0
315, -75, 30, 175, 0
151, -81, 30, 81, 0
304, -64, 130, 164, 0
301, -57, 40, 157, 0
726, 3099, 120, 405, 1
357, -94, 90, 194, 0
737, 589, 590, 412, 1
156, -84, 0, 84, 0
281, -50, 0, 150, 0
310, -65, 10, 165, 0
187, -1, 70, 101, 0
82, -41, 0, 41, 0
344, -77, 350, 181, 0
233, -30, 0, 130, 0
551, -1, 190, 310, 0
668, -1, 720, 379, 0
319, -81, 30, 181, 0
243, -31, 80, 131, 0
278, -51, 0, 151, 0
264, -55, 0, 155, 0
107, -56, 0, 56, 0
178, -1, 0, 101, 0
210, -25, 0, 125, 0
345, -81, 40, 181, 0
443, -66, 200, 246, 0
228, -20, 50, 120, 0
579, -53, 80, 314, 0
330, -82, 0, 182, 0
295, -60, 0, 160, 0
115, -62, 0, 62, 0
629, 2862, 270, 340, 1
807, 602, 150, 464, 1
119, -62, 0, 62, 0
550, 2866, 330, 305, 1
637, -31, 750, 353, 0
530, 631, 250, 307, 1
469, -67, 10, 267, 0
292, -61, 40, 161, 0
311, -74, 20, 174, 0
155, -84, 0, 84, 0
314, -75, 0, 175, 0
617, 281, 340, 344, 1
183, -99, 40, 99, 0
305, -75, 0, 175, 0
862, 2284, 210, 487, 1
323, -78, 40, 178, 0
798, -73, 10, 475, 0
237, -25, 60, 125, 0
440, -45, 620, 245, 0
280, -53, 0, 153, 0
377, -9, 20, 209, 0
623, -61, 10, 361, 0
244, -31, 0, 131, 0
240, -26, 0, 126, 0
209, -8, 0, 108, 0
329, -84, 50, 184, 0
198, -5, 60, 105, 0
784, 389, 470, 441, 1
222, -20, 100, 120, 0
295, -60, 90, 160, 0
333, -88, 280, 188, 0
184, -98, 60, 98, 0
628, 1106, 120, 347, 1
297, -69, 0, 169, 0
311, -65, 70, 165, 0
402, -24, 20, 224, 0
240, -34, 0, 134, 0
181, -97, 40, 97, 0
121, -69, 0, 69, 0
107, -59, 0, 59, 0
329, -78, 90, 178, 0
378, -17, 40, 217, 0
160, -85, 0, 85, 0
140, -72, 0, 72, 0
253, -33, 0, 133, 0
101, -55, 0, 55, 0
150, -82, 0, 82, 0
158, -82, 0, 82, 0
92, -50, 0, 50, 0
358, -93, 80, 193, 0
149, -85, 0, 85, 0
374, -96, 110, 196, 0
392, -30, 20, 230, 0
278, -54, 70, 154, 0
183, -2, 0, 102, 0
173, -1, 20, 101, 0
421, -21, 80, 229, 0
814, 1057, 960, 481, 1
294, -62, 0, 162, 0
325, -75, 30, 175, 0
630, 914, 200, 357, 1
194, -8, 0, 108, 0
123, -66, 0, 66, 0
325, -96, 40, 196, 0
125, -66, 100, 66, 0
277, -47, 190, 147, 0
115, -62, 0, 62, 0
107, -57, 0, 57, 0
574, -1, 90, 316, 0
392, -19, 0, 219, 0
358, -4, 180, 204, 0
553, 17, 150, 320, 1
543, 1993, 310, 312, 1
680, -11, 20, 411, 0
393, -19, 20, 219, 0
169, -89, 10, 89, 0
1193, -17, 20, 717, 0
808, -1, 210, 501, 0
89, -50, 0, 50, 0
237, -27, 50, 127, 0
140, -72, 20, 72, 0
639, -70, 10, 370, 0
297, -59, 0, 159, 0
194, -6, 40, 106, 0
515, 2428, 210, 286, 1
293, -66, 90, 166, 0
315, -75, 30, 175, 0
439, -58, 70, 261, 0
532, -92, 250, 302, 0
145, -83, 10, 83, 0
196, -14, 20, 114, 0
415, -32, 0, 232, 0
338, -90, 0, 190, 0
286, -81, 0, 181, 0
660, 208, 810, 371, 1
595, -39, 110, 339, 0
1932, 160, 120, 1167, 1
331, -79, 10, 179, 0
381, -9, 90, 209, 0
268, -51, 40, 151, 0
301, -64, 30, 164, 0
170, -1, 0, 101, 0
662, 46, 180, 377, 1
584, 686, 390, 315, 1
187, -1, 0, 101, 0
411, -22, 60, 222, 0
224, -30, 20, 130, 0
115, -62, 0, 62, 0
260, -36, 0, 136, 0
303, -70, 40, 170, 0
145, -77, 30, 77, 0
293, -65, 0, 165, 0
289, -58, 0, 158, 0
291, -61, 10, 161, 0
198, -10, 0, 110, 0
275, -45, 330, 145, 0
575, 1846, 110, 314, 1
177, -99, 0, 99, 0
272, -59, 70, 159, 0
190, -8, 0, 108, 0
1004, 1697, 470, 561, 1
609, 2128, 520, 328, 1
281, -54, 30, 154, 0
232, -26, 0, 126, 0
842, 1208, 170, 469, 1
346, -86, 190, 186, 0
185, -3, 0, 103, 0
73, -40, 0, 40, 0
474, -77, 0, 277, 0
829, 1031, 740, 494, 1
644, 995, 130, 359, 1
871, -69, 150, 495, 0
295, -62, 10, 162, 0
346, -90, 0, 190, 0
679, 2426, 540, 380, 1
741, -1, 300, 419, 0
307, -77, 50, 177, 0
368, -5, 0, 205, 0
306, -65, 80, 165, 0
321, -72, 70, 172, 0
609, 716, 210, 344, 1
1283, 275, 150, 760, 1
141, -83, 0, 83, 0
236, -28, 0, 128, 0
281, -54, 70, 154, 0
250, -39, 100, 139, 0
1728, 193, 320, 1009, 1
298, -56, 0, 156, 0
220, -19, 0, 119, 0
180, -96, 0, 96, 0
767, 3175, 170, 426, 1
413, -9, 80, 228, 0
396, -31, 50, 231, 0
82, -45, 0, 45, 0
475, 3143, 270, 258, 1
262, -53, 20, 153, 0
887, 507, 740, 494, 1
251, -36, 0, 136, 0
160, -88, 0, 88, 0
220, -27, 40, 127, 0
386, -21, 0, 221, 0
312, -68, 40, 168, 0
429, -31, 250, 231, 0
1255, 1643, 140, 744, 1
507, -87, 100, 287, 0
488, 42, 330, 281, 1
300, -64, 120, 164, 0
562, -100, 20, 300, 0
504, 1318, 130, 283, 1
730, 405, 270, 425, 1
321, -77, 120, 177, 0
729, 1606, 530, 410, 1
718, 1926, 390, 417, 1
308, -74, 50, 174, 0
184, -1, 0, 101, 0
271, -57, 0, 157, 0
161, -93, 0, 93, 0
318, -67, 70, 167, 0
965, 1523, 210, 528, 1
721, -13, 50, 413, 0
655, 2592, 440, 378, 1
876, -1, 30, 515, 0
676, 1233, 530, 375, 1
178, -98, 0, 98, 0
301, -68, 80, 168, 0
647, -56, 150, 356, 0
221, -24, 20, 124, 0
498, -69, 50, 272, 0
404, 1238, 280, 213, 1
633, -10, 120, 364, 0
771, 1680, 110, 424, 1
246, -27, 120, 127, 0
260, -46, 0, 146, 0
361, -11, 70, 211, 0
106, -55, 0, 55, 0
346, -79, 50, 186, 0
307, -63, 0, 163, 0
134, -81, 10, 81, 0
330, -74, 40, 174, 0
186, -1, 0, 101, 0
827, 1135, 200, 472, 1
220, -22, 0, 122, 0
1073, -82, 10, 632, 0
280, -49, 40, 149, 0
239, -26, 0, 126, 0
192, -11, 20, 111, 0
657, -1, 0, 401, 0
396, -10, 190, 210, 0
939, -52, 320, 567, 0
291, -57, 0, 157, 0
397, -20, 120, 227, 0
296, -61, 30, 161, 0
305, -66, 0, 166, 0
324, -74, 0, 174, 0
122, -63, 0, 63, 0
132, -71, 0, 71, 0
190, -1, 60, 101, 0
329, -95, 90, 195, 0
447, -63, 100, 263, 0
225, -31, 50, 131, 0
407, 1232, 180, 222, 1
285, -56, 0, 156, 0
412, -35, 0, 235, 0
507, -95, 50, 295, 0
507, 538, 460, 268, 1
477, -13, 20, 263, 0
373, -3, 30, 203, 0
479, -97, 50, 301, 0
458, -65, 20, 265, 0
644, 1635, 110, 369, 1
334, -87, 70, 187, 0
290, -60, 10, 160, 0
373, -5, 40, 206, 0
170, -92, 0, 92, 0
252, -38, 30, 138, 0
187, -101, 0, 101, 0
242, -32, 0, 132, 0
306, -74, 0, 174, 0
274, -50, 80, 150, 0
96, -55, 0, 55, 0
619, 580, 190, 348, 1
275, -50, 80, 150, 0
888, 821, 420, 507, 1
412, 1330, 400, 223, 1
190, -17, 20, 117, 0
277, -72, 30, 172, 0
347, -95, 10, 195, 0
207, -20, 80, 120, 0
695, 1913, 260, 388, 1
296, -67, 0, 167, 0
203, -9, 0, 109, 0
194, -101, 30, 101, 0
270, -45, 10, 145, 0
376, -20, 40, 220, 0
241, -25, 160, 125, 0
606, 3336, 110, 323, 1
269, -51, 0, 151, 0
663, -68, 10, 368, 0
587, -40, 70, 340, 0
494, -68, 400, 268, 0
381, -8, 110, 208, 0
173, -100, 0, 100, 0
368, -94, 50, 194, 0
350, -90, 50, 190, 0
254, -42, 0, 142, 0
1253, 417, 110, 708, 1
119, -62, 0, 62, 0
157, -91, 0, 91, 0
304, -67, 30, 167, 0
387, -23, 0, 223, 0
226, -24, 20, 124, 0
272, -52, 0, 152, 0
1013, -83, 30, 583, 0
223, -16, 150, 116, 0
927, -51, 300, 553, 0
1546, -16, 50, 927, 0
445, -57, 20, 257, 0
292, -60, 0, 160, 0
356, -100, 10, 200, 0
320, -72, 30, 172, 0
726, -51, 90, 417, 0
184, -98, 0, 98, 0
254, -41, 0, 141, 0
305, -75, 0, 175, 0
295, -55, 130, 155, 0
346, -1, 0, 201, 0
238, -35, 0, 135, 0
374, -4, 0, 204, 0
847, 1249, 560, 470, 1
437, -31, 80, 231, 0
230, -33, 40, 133, 0
734, 3046, 370, 405, 1
264, -39, 60, 139, 0
297, -64, 0, 164, 0
313, -68, 120, 168, 0
854, 982, 120, 475, 1
254, -40, 0, 140, 0
796, 2365, 520, 445, 1
216, -25, 0, 125, 0
508, 1639, 330, 273, 1
517, -1, 10, 301, 0
394, -12, 30, 212, 0
371, -1, 10, 205, 0
135, -73, 0, 73, 0
541, -9, 70, 309, 0
175, -97, 0, 97, 0
386, -12, 40, 212, 0
400, -41, 70, 241, 0
389, -33, 60, 233, 0
262, -45, 60, 145, 0
206, -10, 0, 110, 0
126, -88, 0, 88, 0
498, 2193, 300, 271, 1
316, -75, 0, 175, 0
1170, 124, 470, 705, 1
353, -88, 40, 188, 0
212, -14, 20, 114, 0
328, -83, 0, 183, 0
769, 573, 700, 428, 1
254, -37, 120, 137, 0
658, 1057, 290, 359, 1
473, -47, 50, 257, 0
226, -22, 30, 122, 0
635, -39, 910, 349, 0
185, -96, 0, 96, 0
164, -1, 0, 101, 0
89, -49, 0, 49, 0
190, -1, 0, 101, 0
416, -29, 40, 229, 0
360, -98, 270, 198, 0
252, -43, 0, 143, 0
187, -101, 0, 101, 0
212, -12, 40, 112, 0
349, -95, 30, 195, 0
410, -27, 120, 227, 0
492, -68, 250, 268, 0
296, -53, 90, 153, 0
113, -60, 0, 60, 0
252, -44, 70, 144, 0
298, -68, 0, 168, 0
627, -55, 120, 361, 0
324, -69, 170, 169, 0
919, -67, 20, 567, 0
221, -19, 80, 119, 0
304, -70, 0, 170, 0
320, -80, 140, 180, 0
225, -26, 0, 126, 0
238, -34, 40, 134, 0
643, 661, 270, 346, 1
230, -28, 110, 128, 0
300, -66, 80, 166, 0
418, -34, 120, 234, 0
200, -8, 0, 108, 0
382, -5, 50, 205, 0
969, -41, 160, 595, 0
143, -79, 0, 79, 0
318, -83, 70, 183, 0
283, -52, 140, 152, 0
203, -11, 40, 111, 0
164, -1, 0, 101, 0
575, -51, 450, 320, 0
391, -28, 50, 228, 0
232, -28, 0, 128, 0
295, -60, 40, 160, 0
629, 681, 270, 340, 1
641, 1704, 420, 362, 1
137, -78, 0, 78, 0
1631, -1, 50, 1013, 0
244, -33, 80, 133, 0
316, -78, 20, 178, 0
285, -63, 50, 163, 0
496, 2037, 610, 269, 1
295, -59, 70, 159, 0
313, -72, 10, 172, 0
729, 1688, 390, 418, 1
315, -70, 140, 170, 0
335, -85, 0, 185, 0
622, 679, 330, 353, 1
197, -4, 0, 104, 0
185, -1, 0, 101, 0
72, -38, 0, 38, 0
481, 1040, 480, 262, 1
350, -97, 40, 197, 0
235, -33, 0, 133, 0
187, -1, 0, 101, 0
69, -36, 0, 36, 0
183, -99, 0, 99, 0
86, -45, 0, 45, 0
301, -64, 0, 164, 0
558, -25, 10, 325, 0
155, -91, 0, 91, 0
185, -2, 10, 102, 0
179, -1, 0, 101, 0
219, -20, 0, 120, 0
722, -47, 160, 415, 0
342, -90, 40, 190, 0
469, -41, 650, 265, 0
166, -93, 20, 93, 0
251, -31, 80, 131, 0
264, -44, 0, 144, 0
141, -83, 0, 83, 0
1066, 1467, 410, 607, 1
496, -96, 50, 296, 0
355, -98, 10, 198, 0
454, -50, 200, 257, 0
222, -25, 10, 125, 0
190, -1, 0, 101, 0
591, 541, 500, 310, 1
550, 1996, 100, 325, 1
472, 1747, 150, 265, 1
298, -60, 0, 160, 0
161, -89, 0, 89, 0
368, -8, 0, 208, 0
147, -92, 0, 92, 0
248, -30, 0, 130, 0
520, -2, 50, 302, 0
239, -31, 0, 131, 0
311, -77, 20, 177, 0
571, 291, 550, 310, 1
118, -65, 0, 65, 0
230, -30, 30, 130, 0
733, 1133, 310, 432, 1
636, 663, 340, 351, 1
827, 41, 500, 460, 1
186, -98, 60, 98, 0
209, -14, 50, 114, 0
627, -74, 40, 374, 0
333, -85, 260, 185, 0
501, 1931, 190, 270, 1
323, -77, 0, 177, 0
491, -28, 40, 279, 0
128, -66, 0, 66, 0
154, -83, 0, 83, 0
277, -49, 160, 149, 0
241, -29, 20, 129, 0
173, -90, 0, 90, 0
269, -50, 0, 150, 0
1107, 114, 110, 648, 1
299, -63, 0, 163, 0
153, -82, 40, 82, 0
798, 1267, 130, 451, 1
283, -66, 100, 166, 0
677, 1347, 430, 390, 1
229, -27, 110, 127, 0
307, -72, 30, 172, 0
640, 1658, 700, 351, 1
504, -53, 480, 284, 0
113, -58, 0, 58, 0
321, -73, 0, 173, 0
284, -52, 0, 152, 0
333, -95, 70, 195, 0
496, 1331, 150, 281, 1
674, -1, 10, 401, 0
240, -31, 30, 131, 0
332, -80, 20, 180, 0
538, 811, 110, 297, 1
672, 823, 250, 381, 1
705, -8, 20, 408, 0
341, -79, 230, 179, 0
1046, 837, 270, 625, 1
557, -92, 40, 310, 0
201, -7, 0, 107, 0
174, -1, 20, 101, 0
334, -89, 110, 189, 0
261, -47, 40, 147, 0
693, 1028, 110, 376, 1
175, -97, 70, 97, 0
174, -101, 30, 101, 0
499, -74, 50, 274, 0
246, -37, 0, 137, 0
316, -73, 80, 173, 0
531, 234, 170, 296, 1
237, -30, 110, 130, 0
736, 1981, 200, 427, 1
379, -17, 0, 217, 0
210, -16, 0, 116, 0
296, -64, 110, 164, 0
727, 200, 260, 406, 1
273, -50, 90, 150, 0
654, 399, 390, 375, 1
477, -62, 290, 262, 0
613, -79, 570, 363, 0
112, -59, 0, 59, 0
437, -81, 30, 232, 0
367, -101, 40, 201, 0
202, -11, 50, 111, 0
227, -27, 0, 127, 0
502, -1, 20, 301, 0
221, -29, 0, 129, 0
180, -1, 0, 101, 0
268, -44, 0, 144, 0
396, -26, 110, 226, 0
296, -70, 0, 170, 0
779, -70, 150, 478, 0
316, -77, 30, 177, 0
235, -33, 0, 133, 0
639, 2358, 580, 352, 1
549, -26, 0, 326, 0
365, -5, 40, 205, 0
502, -79, 50, 286, 0
154, -80, 0, 80, 0
706, 1430, 440, 395, 1
341, -91, 70, 191, 0
987, -87, 240, 589, 0
356, -96, 40, 196, 0
195, -14, 0, 114, 0
566, 704, 220, 303, 1
226, -18, 0, 118, 0
558, -37, 50, 337, 0
188, -5, 0, 105, 0
148, -84, 0, 84, 0
265, -40, 0, 140, 0
113, -62, 0, 62, 0
179, -99, 0, 99, 0
203, -10, 50, 110, 0
390, -25, 40, 225, 0
402, -13, 120, 213, 0
529, 212, 330, 298, 1
663, 2685, 130, 370, 1
302, -64, 0, 164, 0
104, -57, 0, 57, 0
192, -3, 0, 103, 0
278, -52, 0, 152, 0
82, -45, 0, 45, 0
932, -1, 20, 601, 0
90, -48, 0, 48, 0
287, -52, 0, 152, 0
325, -82, 60, 182, 0
183, -1, 0, 101, 0
221, -24, 20, 124, 0
818, 57, 250, 465, 1
736, -19, 160, 420, 0
687, 613, 500, 388, 1
418, 2262, 430, 239, 1
196, -6, 100, 106, 0
151, -85, 0, 85, 0
186, -97, 0, 97, 0
671, -1, 50, 401, 0
606, 385, 290, 343, 1
536, -3, 40, 303, 0
259, -39, 0, 139, 0
305, -68, 100, 168, 0
599, 1617, 150, 334, 1
182, -1, 0, 101, 0
224, -21, 0, 121, 0
288, -60, 150, 160, 0
985, 1115, 340, 590, 1
278, -47, 0, 147, 0
80, -42, 0, 42, 0
331, -88, 0, 188, 0
515, -7, 0, 307, 0
857, 519, 470, 482, 1
349, -94, 80, 194, 0
348, -1, 0, 201, 0
332, -88, 0, 188, 0
293, -61, 70, 161, 0
799, 2007, 190, 466, 1
539, -90, 110, 310, 0
209, -11, 20, 111, 0
1157, 1993, 130, 664, 1
114, -62, 0, 62, 0
148, -82, 50, 82, 0
101, -54, 0, 54, 0
443, -21, 310, 249, 0
700, -84, 270, 392, 0
380, -4, 40, 213, 0
329, -74, 140, 174, 0
606, -54, 250, 354, 0
115, -63, 0, 63, 0
541, 508, 130, 296, 1
187, -1, 0, 101, 0
336, -94, 0, 194, 0
699, 1659, 140, 400, 1
143, -75, 0, 75, 0
414, -28, 20, 228, 0
450, 1817, 250, 243, 1
352, -93, 20, 193, 0
305, -75, 10, 175, 0
349, -88, 0, 188, 0
231, -35, 40, 135, 0
307, -70, 60, 170, 0
172, -90, 50, 90, 0
324, -80, 230, 180, 0
349, -95, 70, 195, 0
288, -63, 110, 163, 0
234, -30, 100, 130, 0
239, -37, 10, 137, 0
1411, -45, 30, 854, 0
179, -101, 0, 101, 0
704, 79, 130, 385, 1
190, -101, 20, 101, 0
341, -1, 40, 201, 0
102, -56, 0, 56, 0
520, 171, 270, 283, 1
144, -75, 0, 75, 0
168, -89, 0, 89, 0
133, -69, 0, 69, 0
226, -19, 60, 119, 0
186, -1, 0, 101, 0
513, -70, 10, 270, 0
295, -55, 240, 156, 0
876, 1562, 110, 489, 1
618, 1871, 380, 343, 1
161, -86, 0, 86, 0
657, 2449, 510, 352, 1
148, -83, 0, 83, 0
88, -48, 0, 48, 0
471, 1000, 340, 252, 1
120, -67, 0, 67, 0
263, -44, 160, 144, 0
180, -1, 0, 101, 0
298, -61, 210, 161, 0
434, -44, 110, 244, 0
261, -41, 30, 141, 0
1246, 2689, 690, 741, 1
250, -35, 0, 135, 0
328, -86, 70, 186, 0
489, 3187, 130, 264, 1
160, -86, 0, 86, 0
358, -1, 0, 201, 0
143, -84, 10, 84, 0
335, -82, 10, 182, 0
281, -51, 0, 151, 0
533, -101, 40, 301, 0
944, -53, 40, 553, 0
923, 635, 110, 516, 1
287, -54, 0, 154, 0
529, -26, 210, 293, 0
161, -84, 0, 84, 0
235, -33, 60, 133, 0
329, -80, 70, 180, 0
309, -68, 0, 168, 0
177, -94, 0, 94, 0
183, -1, 40, 101, 0
332, -89, 50, 189, 0
462, -52, 0, 252, 0
186, -1, 0, 101, 0
104, -53, 0, 53, 0
504, -87, 30, 287, 0
535, -96, 10, 296, 0
268, -46, 20, 146, 0
810, 3549, 360, 457, 1
192, -7, 0, 107, 0
231, -29, 30, 129, 0
741, -40, 60, 440, 0
231, -28, 20, 128, 0
304, -70, 100, 170, 0
286, -55, 0, 155, 0
777, 1481, 1740, 424, 1
569, 741, 170, 310, 1
360, -90, 250, 190, 0
226, -22, 10, 122, 0
245, -33, 0, 133, 0
204, -12, 0, 112, 0
332, -26, 10, 176, 0
255, -45, 20, 145, 0
181, -98, 0, 98, 0
188, -16, 0, 116, 0
145, -81, 0, 81, 0
1194, 3568, 1180, 691, 1
590, 1488, 290, 315, 1
600, 1102, 290, 335, 1
1068, 1048, 310, 609, 1
274, -44, 170, 144, 0
1410, -1, 30, 869, 0
306, -68, 0, 168, 0
694, 1321, 170, 387, 1
224, -25, 20, 125, 0
216, -22, 0, 122, 0
140, -74, 0, 74, 0
193, -9, 0, 109, 0
439, -41, 20, 241, 0
706, 6, 400, 395, 1
275, -60, 20, 160, 0
273, -49, 70, 149, 0
317, -68, 180, 175, 0
918, 3403, 320, 503, 1
346, -3, 60, 203, 0
222, -15, 0, 115, 0
362, -99, 60, 199, 0
297, -64, 40, 164, 0
274, -48, 0, 148, 0
110, -57, 0, 57, 0
394, -18, 60, 218, 0
126, -65, 0, 65, 0
306, -67, 0, 167, 0
294, -52, 90, 152, 0
488, -87, 80, 287, 0
135, -70, 0, 70, 0
333, -80, 0, 180, 0
366, -98, 10, 198, 0
243, -33, 0, 133, 0
217, -26, 100, 126, 0
321, -74, 0, 174, 0
161, -85, 0, 85, 0
120, -64, 60, 64, 0
